map_creation_id,M0,M1,M2,M3,M4,M5,M6
1513851902607.512,8.335974,5.8865609,8.1752126,3.352569,3.879381,5.548310,0.334416
1513851902606.831,3.136023,1.8684259,8.5233445,5.687181,1.768227,1.699793,2.848725
1513851902607.493,2.817786,4.4566114,8.6310354,2.419513,0.348887,7.522645,5.289113
1513851902607.926,8.419941,3.3907660,7.2235857,5.042002,8.028337,2.420268,4.964270
1513851902607.588,3.608221,1.5127675,8.1984806,5.336005,2.997830,6.097851,8.211410
1513851902606.688,3.454645,2.1333582,4.3886472,1.644496,5.301160,0.695440,6.522402
1513851902607.914,6.640903,1.6257149,5.1492085,4.572349,9.074264,8.306494,3.306589
1513851902607.668,0.421581,1.3353356,2.9536949,0.655253,2.113182,2.743244,3.606039
1513851902605.378,9.710298,1.0222769,5.9378121,5.533005,1.770935,0.350574,8.362882
1513851902605.666,1.766965,9.1536073,2.4220890,7.916512,2.760565,2.611793,4.211575
1513851902605.710,5.609839,7.0896032,4.1091923,0.141076,4.388301,5.238526,6.674067
1513851902607.964,2.728563,1.8819963,5.4429867,2.013366,3.886700,1.585246,2.662293
1513851902605.804,9.717895,3.5183028,5.9073883,0.235498,6.620128,8.659953,3.066807
1513851902605.783,5.148540,3.9019341,8.9059787,5.523356,3.408677,9.360016,6.423753
1513851902607.469,9.901054,7.4756261,6.7407534,6.434409,7.742043,8.696734,2.235170
1513851902607.668,0.421581,1.3353356,2.9536949,0.655253,2.113182,2.743244,3.606039
1513851902608.043,3.625945,5.0763555,7.6478954,1.576184,8.000489,3.450166,2.280040
1513851902606.841,9.475437,9.3997146,4.0665548,4.041312,4.646514,3.085152,7.787900
1513851902605.463,9.044993,6.5190635,4.0905700,3.674045,6.829028,7.952018,5.064631
1513851902605.860,8.248729,1.7566851,6.2696101,3.878686,9.492556,6.550773,2.139813
1513851902607.522,4.656789,5.0031364,0.5302343,6.275115,4.748110,7.216553,6.140820
1513851902607.731,7.492045,5.2678053,5.3429282,6.794868,1.246028,5.019281,7.014129
1513851902605.804,9.717895,3.5183028,5.9073883,0.235498,6.620128,8.659953,3.066807
1513851902606.677,5.522638,4.2879276,2.9117626,6.163397,1.666158,5.417079,5.472999
1513851902606.719,3.455527,4.9983132,2.7487172,8.819958,1.055722,2.647318,1.365550
1513851902607.542,0.938882,1.1014173,0.2852148,5.072286,2.134532,9.935761,3.087826
1513851902606.996,2.778908,8.8455627,2.0031831,6.943553,6.691939,3.571410,6.647828
1513851902606.719,3.455527,4.9983132,2.7487172,8.819958,1.055722,2.647318,1.365550
1513851902606.421,4.682648,7.3453054,9.2539882,0.279944,9.330749,0.710267,0.646406
1513851902606.841,9.475437,9.3997146,4.0665548,4.041312,4.646514,3.085152,7.787900
1513851902605.675,1.737866,9.8778123,0.6072861,6.874487,0.497844,4.905865,7.886632
1513851902597.617,5.839880,5.5488753,2.8213924,2.964358,6.165476,8.556488,8.452197
1513851902607.450,4.812363,3.8629161,4.5718679,1.164189,2.908284,9.112859,9.361029
1513851902607.722,7.812473,4.8273278,8.4228353,0.288693,8.640763,7.712528,2.876648
1513851902605.454,1.808991,4.5436334,9.7716602,1.425126,3.019829,3.556664,9.512696
1513851902607.809,7.717325,4.8202459,8.1708838,3.269234,7.635444,0.977557,9.557412
1513851902606.313,7.012891,0.3446651,0.0074004,2.412018,9.541871,1.722855,0.661993
1513851902597.444,2.773750,3.7829448,1.5217826,3.968094,0.723278,1.083429,8.108831
1513851902607.690,9.013311,3.8445890,1.5799883,4.526467,7.439436,4.657013,2.104575
1513851902607.111,2.827317,7.1100678,8.0347864,6.250856,5.640757,5.047347,8.550471
1513851902606.561,7.909141,0.5342439,4.4063718,8.226160,1.971597,7.922093,4.699221
1513851902607.350,6.068368,3.9796440,9.5955817,8.734312,4.444985,0.114791,5.584444
1513851902606.754,8.816354,7.1049234,3.0986657,2.518421,7.071243,7.548920,7.734322
1513851902606.190,2.723371,1.3269908,3.9393653,7.024357,0.017240,5.003460,6.689949
1513851902607.266,1.291004,4.0006099,3.2832565,6.661088,7.659027,6.130825,5.471239
1513851902606.932,0.364570,2.7937115,4.6335694,4.191753,8.821601,0.039221,6.441447
1513851902605.666,1.766965,9.1536073,2.4220890,7.916512,2.760565,2.611793,4.211575
1513851902605.435,2.421711,0.1215514,1.3617354,5.827879,2.980389,1.359260,8.803670
1513851902605.643,8.185463,9.3813364,8.8992411,4.058291,5.519204,4.686451,5.670065
1513851902607.387,5.631980,0.9108752,0.4042283,9.201359,8.683761,2.594659,5.954719
1513851902606.018,9.019101,2.1925333,6.1887406,8.174441,5.027748,6.335292,8.876827
1513851902607.999,2.517235,5.1585383,0.2269315,4.258404,6.417143,6.149746,2.018346
1513851902606.499,3.991237,3.0330683,3.4648731,0.203196,4.398148,5.505648,2.248394
1513851902606.529,7.567751,6.4866219,5.4098730,0.308432,1.856716,6.625370,4.069561
1513851902607.577,4.541776,7.3707891,6.6370675,9.074678,2.834096,6.221952,6.253063
1513851902606.754,8.816354,7.1049234,3.0986657,2.518421,7.071243,7.548920,7.734322
1513851902606.018,9.019101,2.1925333,6.1887406,8.174441,5.027748,6.335292,8.876827
1513851902608.062,6.195523,6.7953431,6.2255308,4.473251,1.937767,5.420024,6.276011
1513851902607.288,6.438423,9.8069284,0.7412789,7.442459,4.254503,6.252538,9.527520
1513851902607.522,4.656789,5.0031364,0.5302343,6.275115,4.748110,7.216553,6.140820
1513851902606.444,6.684455,2.1191448,6.9335026,4.900025,0.666547,2.504023,4.936879
1513851902607.512,8.335974,5.8865609,8.1752126,3.352569,3.879381,5.548310,0.334416
1513851902597.635,9.622046,2.7934988,5.0712858,1.869774,9.553499,8.505625,6.946138
1513851902606.400,5.324459,5.4317635,7.3728381,9.045022,0.429237,2.104768,9.254758
1513851902607.713,6.283751,9.0079862,2.9680196,4.065036,4.986998,3.932423,8.864994
1513851902607.053,9.434607,6.3901218,9.2401980,3.624746,3.280412,5.311508,6.679628
1513851902605.354,8.779959,7.6403088,3.8908485,6.034144,4.458725,5.772079,6.458521
1513851902607.644,5.178996,4.6009885,7.0955874,0.484797,0.890070,9.928415,2.908093
1513851902606.688,3.454645,2.1333582,4.3886472,1.644496,5.301160,0.695440,6.522402
1513851902605.939,9.104787,0.6101109,7.5225964,2.814070,1.070753,7.704929,6.300408
1513851902607.324,7.154277,9.7840129,9.4363179,2.521524,0.261163,2.054642,9.086605
1513851902606.854,1.688030,9.3016619,2.5692564,3.672454,9.865721,4.074469,8.421105
1513851902606.434,5.743969,6.2637960,1.5276998,5.719047,5.776287,1.651455,3.934402
1513851902605.345,2.389489,4.1480923,1.3327403,0.432423,2.160192,0.867811,5.889007
1513851902597.492,9.490402,0.0860377,5.4775176,4.427805,3.636248,6.692485,1.939033
1513851902605.881,3.206450,0.7666148,5.4728113,4.789758,2.948011,9.441378,9.917290
1513851902607.053,9.434607,6.3901218,9.2401980,3.624746,3.280412,5.311508,6.679628
1513851902607.387,5.631980,0.9108752,0.4042283,9.201359,8.683761,2.594659,5.954719
1513851902607.631,4.871174,1.1324605,9.0646307,3.147062,5.860284,1.335592,8.295150
1513851902607.245,2.009445,4.0966285,5.4527273,7.844642,7.934008,2.703895,4.815141
1513851902606.334,2.534274,5.2881471,0.0225862,2.855341,1.875974,6.499738,2.661162
1513851902605.311,5.137017,8.8736003,6.8617395,1.410982,0.423434,7.814826,1.140288
1513851902605.871,6.899005,8.8452044,0.1604851,1.316212,3.586189,2.351181,8.163732
1513851902607.234,6.114923,5.3446002,3.6879119,7.163411,4.941188,6.743319,6.594909
1513851902607.986,9.568284,6.8617617,6.2217711,6.657170,3.479187,7.147895,2.601010
1513851902606.249,7.654377,0.1197476,4.4973644,5.521465,7.923200,9.389569,3.358887
1513851902607.255,5.033175,2.5487025,7.1666611,8.283169,9.478975,4.438544,1.958296
1513851902605.731,8.535848,1.9562141,4.9643482,8.417171,7.210593,9.134689,4.695159
1513851902607.600,3.607424,3.0882108,6.6746841,8.518411,7.706606,9.589099,3.006951
1513851902607.740,1.359915,7.3512550,8.5810343,2.725203,1.548307,2.945010,0.636348
1513851902607.469,9.901054,7.4756261,6.7407534,6.434409,7.742043,8.696734,2.235170
1513851902606.645,7.243337,3.4752838,1.6502349,5.374147,8.626935,7.072334,5.533622
1513851902607.008,4.793851,2.2129061,8.5489624,9.304117,9.078111,7.385124,4.163209
1513851902597.434,2.937396,1.7328669,1.7843038,6.623936,2.061149,2.460580,6.658256
1513851902597.483,9.060922,9.9892388,1.1073524,7.401804,6.014171,7.430495,5.349581
1513851902607.532,3.906844,8.6804702,1.5925826,8.446427,3.592598,4.182483,1.025717
1513851902607.376,8.947408,8.5154796,6.1465391,2.105728,5.875461,5.125171,5.920025
1513851902605.860,8.248729,1.7566851,6.2696101,3.878686,9.492556,6.550773,2.139813
1513851902605.426,9.383191,3.2654322,8.4320542,1.303948,6.363077,0.098248,6.137020
1513851902606.111,9.290560,2.2816235,9.6049095,9.353559,9.330189,2.451782,4.047667
1513851902607.788,6.655427,3.6040240,8.3107993,1.561634,7.797836,2.437349,8.916991
1513851902608.119,8.347905,7.0717854,9.7049483,2.804030,8.561653,6.870549,1.074419
1513851902605.371,4.823709,1.9923298,5.7886686,8.837447,3.420396,6.024496,5.659966
1513851902607.835,8.065412,3.6389986,1.0909959,8.073123,7.136410,1.979759,1.410762
1513851902607.019,7.799998,0.2540283,6.7915282,2.798583,8.765047,9.172917,8.822475
1513851902606.657,9.804767,6.0153638,0.1147133,1.260046,8.264462,0.741541,6.206948
1513851902605.783,5.148540,3.9019341,8.9059787,5.523356,3.408677,9.360016,6.423753
1513851902605.311,5.137017,8.8736003,6.8617395,1.410982,0.423434,7.814826,1.140288
1513851902606.741,8.131145,7.1416064,1.0346643,9.363953,5.596007,1.422525,1.037205
1513851902606.466,9.756324,1.2966291,2.2443710,7.469985,9.964351,1.252027,1.151354
1513851902607.072,4.152152,0.0771582,8.9214140,2.061821,6.854731,4.263183,0.550892
1513851902597.743,4.819990,0.4679923,7.8652748,0.663306,6.077708,5.677921,5.966324
1513851902607.418,2.663323,1.1817979,3.3925662,6.977158,0.527904,7.614598,2.008404
1513851902605.395,6.220565,1.0563427,1.9031964,1.964840,1.858911,7.698026,5.710594
1513851902607.092,3.341102,0.0021586,1.9083214,8.814412,3.075245,5.710212,9.260045
1513851902605.939,9.104787,0.6101109,7.5225964,2.814070,1.070753,7.704929,6.300408
1513851902606.645,7.243337,3.4752838,1.6502349,5.374147,8.626935,7.072334,5.533622
1513851902606.269,4.444860,5.1393267,3.8045297,0.400762,2.853066,6.713699,1.002304
1513851902606.867,4.404141,2.8464667,9.4939891,1.229014,2.198182,9.816036,2.543151
1513851902597.483,9.060922,9.9892388,1.1073524,7.401804,6.014171,7.430495,5.349581
1513851902607.153,0.706825,8.6553585,2.0795458,1.659982,4.018020,0.432901,4.139085
1513851902608.084,0.531940,4.8495671,8.2865992,8.799574,4.778176,5.691008,9.080762
1513851902607.690,9.013311,3.8445890,1.5799883,4.526467,7.439436,4.657013,2.104575
1513851902607.532,3.906844,8.6804702,1.5925826,8.446427,3.592598,4.182483,1.025717
1513851902608.072,9.695183,5.6228049,8.9285218,4.313919,7.184458,2.870148,3.551459
1513851902606.800,0.128159,2.1528439,4.8129574,8.213696,8.923739,2.921149,1.945058
1513851902606.996,2.778908,8.8455627,2.0031831,6.943553,6.691939,3.571410,6.647828
1513851902607.644,5.178996,4.6009885,7.0955874,0.484797,0.890070,9.928415,2.908093
1513851902607.072,4.152152,0.0771582,8.9214140,2.061821,6.854731,4.263183,0.550892
1513851902606.942,5.938804,0.6083520,1.5913317,4.747396,1.949308,3.111545,2.663002
1513851902607.798,6.466508,1.8281159,6.8213384,5.049086,2.407169,7.077185,3.586829
1513851902607.964,2.728563,1.8819963,5.4429867,2.013366,3.886700,1.585246,2.662293
1513851902607.849,5.475670,4.0115956,0.7610588,2.510597,7.493815,3.366737,1.858791
1513851902606.600,3.930728,1.6329487,6.4098366,8.088209,0.534849,1.169660,5.432705
1513851902605.976,5.720263,5.0706230,9.9409072,4.949781,5.176469,4.686588,0.825406
1513851902606.529,7.567751,6.4866219,5.4098730,0.308432,1.856716,6.625370,4.069561
1513851902605.815,3.429152,6.3383739,8.9539627,6.373370,7.648909,6.056767,8.297878
1513851902606.572,9.113152,9.7131903,6.0662875,9.893790,3.447950,7.724716,4.347518
1513851902607.577,4.541776,7.3707891,6.6370675,9.074678,2.834096,6.221952,6.253063
1513851902606.831,3.136023,1.8684259,8.5233445,5.687181,1.768227,1.699793,2.848725
1513851902606.094,2.058250,3.9189550,5.2509917,5.853822,7.627649,4.511978,2.857977
1513851902605.363,6.545220,0.0947758,4.2931419,0.680139,3.585876,6.548470,7.669572
1513851902606.400,5.324459,5.4317635,7.3728381,9.045022,0.429237,2.104768,9.254758
1513851902606.487,2.753343,1.5267780,5.9841169,9.070653,4.905983,3.827055,5.884096
1513851902605.826,6.313634,1.7765846,9.4507348,1.692263,6.060246,7.004380,4.270284
1513851902605.378,9.710298,1.0222769,5.9378121,5.533005,1.770935,0.350574,8.362882
1513851902608.084,0.531940,4.8495671,8.2865992,8.799574,4.778176,5.691008,9.080762
1513851902597.608,9.710557,0.2412061,7.3118243,7.381418,0.958579,1.237868,2.794728
1513851902607.777,6.643840,6.9563648,0.7185264,7.955809,0.966006,9.114045,7.555474
1513851902597.752,8.417462,9.1909227,7.8186000,3.758935,5.192169,3.521337,3.055077
1513851902607.418,2.663323,1.1817979,3.3925662,6.977158,0.527904,7.614598,2.008404
1513851902605.415,0.065927,4.3828563,3.0554165,4.644752,4.468705,6.857988,7.183380
1513851902607.173,1.589502,5.8265717,2.9366419,4.176720,2.445494,8.751232,7.985028
1513851902606.059,0.457009,4.0930144,2.5340576,3.047665,1.602118,0.243436,1.571502
1513851902606.942,5.938804,0.6083520,1.5913317,4.747396,1.949308,3.111545,2.663002
1513851902607.777,6.643840,6.9563648,0.7185264,7.955809,0.966006,9.114045,7.555474
1513851902597.568,9.540688,1.1890385,8.5005534,2.740002,2.248285,5.386202,7.533951
1513851902607.503,7.039253,8.6968929,5.2211625,0.243139,9.951046,0.418571,2.318215
1513851902606.776,2.764274,7.0591262,1.4238203,2.626250,8.236714,5.690976,3.578424
1513851902597.444,2.773750,3.7829448,1.5217826,3.968094,0.723278,1.083429,8.108831
1513851902607.324,7.154277,9.7840129,9.4363179,2.521524,0.261163,2.054642,9.086605
1513851902606.290,0.361375,9.5377443,1.5418052,4.053431,0.101550,9.341001,1.536446
1513851902606.963,2.527304,3.8123226,1.5874315,2.319085,1.916450,8.234931,7.907320
1513851902608.107,7.158219,8.4879339,3.5939046,0.828605,1.337686,1.374886,2.494450
1513851902605.354,8.779959,7.6403088,3.8908485,6.034144,4.458725,5.772079,6.458521
1513851902607.722,7.812473,4.8273278,8.4228353,0.288693,8.640763,7.712528,2.876648
1513851902608.072,9.695183,5.6228049,8.9285218,4.313919,7.184458,2.870148,3.551459
1513851902606.290,0.361375,9.5377443,1.5418052,4.053431,0.101550,9.341001,1.536446
1513851902597.587,4.156071,1.6736618,6.6927295,6.566312,6.968299,6.479712,6.123781
1513851902607.429,7.542572,2.1540000,1.3873226,1.908740,1.070527,3.293826,5.350037
1513851902607.999,2.517235,5.1585383,0.2269315,4.258404,6.417143,6.149746,2.018346
1513851902605.997,9.169682,5.2033514,0.5909500,3.874298,2.197875,0.489917,2.958428
1513851902597.743,4.819990,0.4679923,7.8652748,0.663306,6.077708,5.677921,5.966324
1513851902605.890,4.413297,0.8370590,0.2997213,5.341749,9.664857,3.267622,0.887099
1513851902606.634,0.946384,6.7033662,6.5100808,6.390197,7.136276,0.046795,2.978280
1513851902605.345,2.389489,4.1480923,1.3327403,0.432423,2.160192,0.867811,5.889007
1513851902607.868,6.199421,3.5980731,3.8573355,5.315291,4.047540,9.348457,7.105372
1513851902607.408,7.306558,5.5825088,5.2488735,2.643150,7.496914,0.664274,3.344594
1513851902606.434,5.743969,6.2637960,1.5276998,5.719047,5.776287,1.651455,3.934402
1513851902597.434,2.937396,1.7328669,1.7843038,6.623936,2.061149,2.460580,6.658256
1513851902597.608,9.710557,0.2412061,7.3118243,7.381418,0.958579,1.237868,2.794728
1513851902607.822,2.898747,8.3584314,6.7992837,8.096478,0.175349,9.606814,7.304118
1513851902606.038,0.586220,2.2933983,0.3832812,6.042061,6.956008,8.340551,8.198745
1513851902605.675,1.737866,9.8778123,0.6072861,6.874487,0.497844,4.905865,7.886632
1513851902605.463,9.044993,6.5190635,4.0905700,3.674045,6.829028,7.952018,5.064631
1513851902606.699,4.083900,2.4505694,6.2944358,2.432247,6.944836,5.808142,9.508392
1513851902606.529,7.567751,6.4866219,5.4098730,0.308432,1.856716,6.625370,4.069561
1513851902607.350,6.068368,3.9796440,9.5955817,8.734312,4.444985,0.114791,5.584444
1513851902606.996,2.778908,8.8455627,2.0031831,6.943553,6.691939,3.571410,6.647828
1513851902606.942,5.938804,0.6083520,1.5913317,4.747396,1.949308,3.111545,2.663002
1513851902607.503,7.039253,8.6968929,5.2211625,0.243139,9.951046,0.418571,2.318215
1513851902606.581,0.710741,3.1050057,9.9305399,8.825392,5.821294,5.773428,4.536644
1513851902606.581,0.710741,3.1050057,9.9305399,8.825392,5.821294,5.773428,4.536644
1513851902607.173,1.589502,5.8265717,2.9366419,4.176720,2.445494,8.751232,7.985028
1513851902607.193,1.508632,5.6609340,3.5649811,3.497100,2.135399,3.783172,6.597734
